nom,url
Noma Rttclan,https://open.spotify.com/artist/1oqGbRIGyWZm1SaIkDlatw
OSO,https://open.spotify.com/artist/7v8eES96R5p4lUkinWKY1g
Oasis,https://open.spotify.com/artist/2DaxqgrOhkeH0fpeiQq2f4
Oklou,https://open.spotify.com/artist/6fFcUOFcbjeIuEomuUthkw
Oscar #Worldpeace,https://open.spotify.com/artist/63h1vcgwz5lbgfiIyF6mcs
Oscar Castro-Neves,https://open.spotify.com/artist/55PO0aYAH6lYKr0SqYR3Z9
PMF,https://open.spotify.com/artist/5jaX08AKgbOhcsJRBL8MPU
Papi*,https://open.spotify.com/artist/5tsok6ueaIAiMQnSNzoO0W
Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF
Paul Wall,https://open.spotify.com/artist/0k7Xl1pqI3tu8sSEjo5oEg
Pengz,https://open.spotify.com/artist/6MtptleIGJ3C7lOpGf9Hxc
Pinegrove,https://open.spotify.com/artist/2gbT6GPXMis0OAkZbEQCYB
PinkPantheress,https://open.spotify.com/artist/78rUTD7y6Cy67W1RVzYs7t
Playboi Carti,https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD
Potter Payper,https://open.spotify.com/artist/7bZpYWk0ZZN7CkOeXbAY0Z
Pusha T,https://open.spotify.com/artist/0ONHkAv9pCAFxb0zJwDNTy
RIMON,https://open.spotify.com/artist/4DtUsfaVQBhypuwYmobdSm
Radiohead,https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb
Ravyn Lenae,https://open.spotify.com/artist/5RTLRtXjbXI2lSXc6jxlAz
Rob49,https://open.spotify.com/artist/1jBoSSrbz9n4ehQWA4cZgB
Rod Stewart,https://open.spotify.com/artist/2y8Jo9CKhJvtfeKOsYzRdT
Rookizz,https://open.spotify.com/artist/2hZht4kY4U3bajLwu0vMRl
Rsko,https://open.spotify.com/artist/3L774tiJRvPmAS90pOLB44
Rushy,https://open.spotify.com/artist/0Mf9AMLaP102sdJQ3Xqm6J
SL,https://open.spotify.com/artist/0wY1K9SgxbaRfoFRmSR5x5
SYDS,https://open.spotify.com/artist/46wGNz7cifpikaKVMhidP5
SZA,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP
Sacci,https://open.spotify.com/artist/4I4e4J3Swlb1G1F3WC5fmg
SahBabii,https://open.spotify.com/artist/7GuUYiGZOzQwq4L6gAfy1T
Sainté,https://open.spotify.com/artist/3DEdNjxF3ea9taOMCXouZ6
Sam Wise,https://open.spotify.com/artist/4CCjWYtowoZyWAl03Iih5P
Scala,https://open.spotify.com/artist/2oR7Y12SaC4Te9nXjYe3gf
Scotty NL,https://open.spotify.com/artist/0MOWy6hjCLXawlezNwjH6Q
Shae Universe,https://open.spotify.com/artist/5gaElx30yTGGiOCVnml29N
Shaz,https://open.spotify.com/artist/4SINBSA4jou9ptE88AYQE9
Shiloh Dynasty,https://open.spotify.com/artist/1wxPItEzr7U7rGSMPqZ25r
Skary,https://open.spotify.com/artist/1m04l4V9GnBbWwZ587BmKP
Skepta,https://open.spotify.com/artist/2p1fiYHYiXz9qi0JJyxBzN
Sponge Productions,https://open.spotify.com/artist/0UmropRU88cm9RR9JK8a0K
Strandz,https://open.spotify.com/artist/33X2jfLSVyDevoksJjRZoS
Surf Curse,https://open.spotify.com/artist/1gl0S9pS0Zw0qfa14rDD3D
THE SCOTTS,https://open.spotify.com/artist/2PaZWGu5T5nHjY2xxAkFsT
THEODORT,https://open.spotify.com/artist/6q87j1F6EtUxjlvkJNknFp
TTdafool,https://open.spotify.com/artist/4E7uUQEfk4QBduRohd7d06
TV Girl,https://open.spotify.com/artist/0Y6dVaC9DZtPNH4591M42W
The Cure,https://open.spotify.com/artist/7bu3H8JO7d0UbMoVzbo70s
The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh
The Police,https://open.spotify.com/artist/5NGO30tJxFlKixkPSgXcFE
The Smiths,https://open.spotify.com/artist/3yY2gUcIsjMr8hjo51PoJ8
The Strokes,https://open.spotify.com/artist/0epOFNiUfyON9EYx7Tpr6V
The Venice,https://open.spotify.com/artist/2gxgnuPZdhYDNrz8Kptx0B
The Weeknd,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ
Tiggs Da Author,https://open.spotify.com/artist/0S2dfczvN0sOxEw559snHT
Tom D.,https://open.spotify.com/artist/10FRD2SQAGX1mwDJ5ZWg6M
Tommy Richman,https://open.spotify.com/artist/1WaFQSHVGZQJTbf0BdxdNo
Tony Archive,https://open.spotify.com/artist/1YIcd06jWhXhNYuO6Ws4d0
Toothpick,https://open.spotify.com/artist/6y8fJy0nvUAZXzISnVUX8w
Travis Scott,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY
Trefuego,https://open.spotify.com/artist/4HQfNWcXe8k5dlMHx4QrTP
TwoTwo,https://open.spotify.com/artist/3H6Mld9y4gFvW3LDEJUUoQ
U2,https://open.spotify.com/artist/51Blml2LZPmy7TTiAg47vQ
Vacations,https://open.spotify.com/artist/0U7iI0Dk4Ojvi17nZboNO4
Venna,https://open.spotify.com/artist/7qKJMpPZfyGHHwPgsjgFCP
Wretch 32,https://open.spotify.com/artist/0T2sGLJKge2eaFmZJxX7sq
Wysko,https://open.spotify.com/artist/6533hbKiWuH4KSU2RwZlmy
XXXTENTACION,https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4
YJICK,https://open.spotify.com/artist/40HmrbLnTWjdxv0D2EVgL6
Young Miko,https://open.spotify.com/artist/3qsKSpcV3ncke3hw52JSMB
Youngs Teflon,https://open.spotify.com/artist/5tdTldHOWl0iRO4jtII6tv
Yung Biggs,https://open.spotify.com/artist/7eDAnhfnn8IGddPDNaHOP4
Zacari,https://open.spotify.com/artist/3qBKjEOanahMxlRojwCzhI
Zed,https://open.spotify.com/artist/4reog9Hn84AuUWvGX5a2Yq
beabadoobee,https://open.spotify.com/artist/35l9BRT7MXmM8bv2WDQiyB
bôa,https://open.spotify.com/artist/5jTtGLk1mGFMY5lQOvJYUj
dorianbvs,https://open.spotify.com/artist/34nYTsqUFVcwY3k2Av2afw
kofi bae,https://open.spotify.com/artist/2KtWPZPNc23lNCAJzntRhn
likmawrld,https://open.spotify.com/artist/3ixHT3QXEE0Hs3jSXgvkbO
melodybloom,https://open.spotify.com/artist/09SHUPzM4RIiUSkQ8stabk
prodbycpkshawn,https://open.spotify.com/artist/4lSMHN0hTQWFJchmKwHE7Z
proderics,https://open.spotify.com/artist/3VsmiWWtAHSrkgF2forgVI
slowthai,https://open.spotify.com/artist/3r1XkJ7vCs8kHBSzGvPLdP
tana,https://open.spotify.com/artist/1xgl9yxqIVq8PEEMai38uV
timmies,https://open.spotify.com/artist/1AUZYkS7eLmZUnBjQyJmwf
trefuego1,https://open.spotify.com/artist/6reXgtyluLaF5M04MiRI43
The Voidz,https://open.spotify.com/artist/4nUBBtLtzqZGpdiynTJbYJ
2 Bal Niggets,https://open.spotify.com/artist/1zt1RZOLhEh9Te0uiZ8KsY
26keuss,https://open.spotify.com/artist/2BLicRE8Fcc5L2qthULtMi
4batz,https://open.spotify.com/artist/5fi7lIgJGH3RgUpJYcffQ7
Amy Winehouse,https://open.spotify.com/artist/6Q192DXotxtaysaqNPy5yR
Anybxdy,https://open.spotify.com/artist/0BzoR0B5JQj138oz9W4xsa
Baja Frequencia,https://open.spotify.com/artist/5hkLgDHHOCdNfLSdevCX2z
Black Coffee,https://open.spotify.com/artist/6wMr4zKPrrR0UVz08WtUWc
Bob Marley & The Wailers,https://open.spotify.com/artist/2QsynagSdAqZj3U9HgDzjD
Chaps,https://open.spotify.com/artist/3n0ksbjVdPz83etmJcuaur
Chinese Man,https://open.spotify.com/artist/6vgw0jwJkUnW2NR1rzsQU3
DJ Quik,https://open.spotify.com/artist/0b2XeWDPeBiLeskT6RFqMb
DJ Shadow,https://open.spotify.com/artist/5CE2IfdYZEQGIDsfiRm8SI
De La Soul,https://open.spotify.com/artist/1Z8ODXyhEBi3WynYw0Rya6
Del The Funky Homosapien,https://open.spotify.com/artist/0YsLR3SQd5QTXAhGIGX7cl
Dinnomo,https://open.spotify.com/artist/7yCedOcQPQkr4BjNrvoVfk
Dooz Kawa,https://open.spotify.com/artist/4z8LvfxawVZLoLR1KTUzQL
Faf Larage,https://open.spotify.com/artist/2Rs9OXF7KV8QXIzg7hT1mv
Fauve,https://open.spotify.com/artist/3Qei3mnDY6LrmJK6sYJdxo
Feu! Chatterton,https://open.spotify.com/artist/538TfjnJpRXI80MHYWfKlo
Flo Milli,https://open.spotify.com/artist/08PvCOlef4xdOr20jFSTPd
Fonky Family,https://open.spotify.com/artist/1BTmMBPzv3zEO3f6ilFoct
Freeman,https://open.spotify.com/artist/5OiICeeNubhIo750yEeYKk
Gorillaz,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ
Gouap RTTCLAN,https://open.spotify.com/artist/7rjdQx7OSfthvdWWgSM1e5
Gwaman,https://open.spotify.com/artist/67tDnyx6UXVz3hkeo9u5v6
Hifteen,https://open.spotify.com/artist/4S8PCqSc2uRDcxtZjPCzhi
J2LASTEU,https://open.spotify.com/artist/3uTKNyY4f6vNaedgmLZcHc
Jacques Brel,https://open.spotify.com/artist/4RN2vlFWepLa46qQIU2PHs
Jaeyez,https://open.spotify.com/artist/4Uao9SPbF8BbyNDja132v6
Jorja Smith,https://open.spotify.com/artist/1CoZyIx7UvdxT5c8UkMzHd
Jorrdee,https://open.spotify.com/artist/5S20kfnvfovpK5ncgaDkWU
Juice WRLD,https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz
K-Rhyme Le Roi,https://open.spotify.com/artist/5m5JiECMbTrRUjMZ9C383H
Kreuss,https://open.spotify.com/artist/0HMhmaDD00l8xsehUgqwV1
La Caution,https://open.spotify.com/artist/1MBqzcu6aiY7GzP5BfG56T
La Femme,https://open.spotify.com/artist/5VTWoYYizcOY3uIKnxeCGI
Le 3ème Oeil,https://open.spotify.com/artist/4UUv9SzL15YuB6epX0YGdy
Le Tigre,https://open.spotify.com/artist/2n6FviARgtjjimZXu18uRM
Lost Frequencies,https://open.spotify.com/artist/7f5Zgnp2spUuuzKplmRkt7
Lunatic,https://open.spotify.com/artist/2T94BUd6X8J1G5EfJj3hZr
MakoBeatz,https://open.spotify.com/artist/5h2xhn16xnfi6dMoM3Gbp1
Mandino Reinhardt,https://open.spotify.com/artist/6TofbADrivbugNjy9U4uA5
Mobb Deep,https://open.spotify.com/artist/6O2zJ0tId7g07yzHtX0yap
Ménélik,https://open.spotify.com/artist/3msewJ0hXf2THwcdYjGeOA
Orrage,https://open.spotify.com/artist/2mYCC9p7Hcn5RKRnneP1sh
Passi,https://open.spotify.com/artist/41o2A93SPxIUxsy5HQjvul
Poupy,https://open.spotify.com/artist/1UThCAGhASPNKsKwcbsdlY
R2,https://open.spotify.com/artist/2D8Vb8JwQhndC6H6heA1kD
Raggasonic - NTM,https://open.spotify.com/artist/6bqUlAEF6W29zSunM9jJxs
Ramriddlz,https://open.spotify.com/artist/3fHjwMnkM9ov8CozqkYxWY
Rocé,https://open.spotify.com/artist/1mlXC2UctbgiM3aEdgYn3p
Scratch Bandits Crew,https://open.spotify.com/artist/0YJxNQtyb8jlldIC1DTkIf
Shinzo,https://open.spotify.com/artist/20JLim41r7yt0u9rCqQRWa
Slimesito,https://open.spotify.com/artist/1fqzcp3dzZD1YGQ2RT5pYs
Stupeflip,https://open.spotify.com/artist/7qiRNP9z0FhN63YcLmb8Ai
Super Social Jeez,https://open.spotify.com/artist/0eUnyj9Lj4rGCWUZE29rqb
Suprême NTM,https://open.spotify.com/artist/4ko6Ysxtvx9EY9GEFslrIz
TSR Crew,https://open.spotify.com/artist/0Eh3yFYMU0c1sBsmlG0Ulj
TWENTG,https://open.spotify.com/artist/1rKG2Z1Ew3AnbjSswaeNZA
Till!,https://open.spotify.com/artist/2f9xcXooBurDJgDgvjUV9Y
Wax Tailor,https://open.spotify.com/artist/3qwxSif06Qwzykdln8ZGfG
Wu-Tang Clan,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk
YG Marley,https://open.spotify.com/artist/0n4Fao9kbjgM76RmVlfSwr
aupinard,https://open.spotify.com/artist/33U9I7yBy34UXqKYObItne
Kælan Mikla,https://open.spotify.com/artist/28meEMqGpDrolyQ9OVoDAH
tn_490,https://open.spotify.com/artist/1ULJBOKjmOpRsRRHP1vc2X
GIMS,https://open.spotify.com/artist/0GOx72r5AAEKRGQFn3xqXK
DYSTINCT,https://open.spotify.com/artist/1cKyknhftNKXCjMBd2hDrG
Jungeli,https://open.spotify.com/artist/6L8y2rKomt32RmT4wfwZS7
Benson Boone,https://open.spotify.com/artist/22wbnEMDvgVIAGdFeek6ET
Pierre Garnier,https://open.spotify.com/artist/07UyhXWf7aDbvCZKhTKCpr
FloyyMenor,https://open.spotify.com/artist/7CvTknweLr9feJtRGrpDBy
Cris Mj,https://open.spotify.com/artist/1Yj5Xey7kTwvZla8sqdsdE
Disturbed,https://open.spotify.com/artist/3TOqt5oJwL9BE2NG9MEwDa
Dadju,https://open.spotify.com/artist/4sbXXFzEWJY2zsZjelerjX
Tayc,https://open.spotify.com/artist/7gU9VyFRN3JWPJ5oHOil60
Teddy Swims,https://open.spotify.com/artist/33qOK5uJ8AR2xuQQAhHump
KeBlack,https://open.spotify.com/artist/7x3eTVPlBiPjXHn3qotY86
Franglish,https://open.spotify.com/artist/4uJNQGa3L2frXDxwgouTIw
iñigo quintero,https://open.spotify.com/artist/0jbo7KFNMiIkfBR6ih0yhm
Zaho de Sagazan,https://open.spotify.com/artist/38GSybQjdc6sxptciOkxMq
Slimane,https://open.spotify.com/artist/4OV6uYSnHxSYkjDYuBVBUz
Dua Lipa,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we
MKM,https://open.spotify.com/artist/77oYfgMc8OjdleI0RYnwZ5
CYRIL,https://open.spotify.com/artist/11kt6ggsdxvI8MhyeSMKom
Beyoncé,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m
Artemas,https://open.spotify.com/artist/0PCCGZ0wGLizHt2KZ7hhA2
Tom Odell,https://open.spotify.com/artist/2txHhyCwHjUEpJjWrEyqyX
Corneille,https://open.spotify.com/artist/2GBDOaCl73BVUs2RerIme7
Aya Nakamura,https://open.spotify.com/artist/7IlRNXHjoOCgEAWN5qYksg
Trinix,https://open.spotify.com/artist/3HqP3nd8WI0VfHRhApPlan
Armani White,https://open.spotify.com/artist/2qAwMsiIjTzlmfAkXKvhVA
Pabllo Vittar,https://open.spotify.com/artist/6tzRZ39aZlNqlUzQlkuhDV
Yseult,https://open.spotify.com/artist/1QsdzIKkTT5gDFj8GB1cIX
Don Omar,https://open.spotify.com/artist/33ScadVnbm2X8kkUqOkC6Z
Lucenzo,https://open.spotify.com/artist/5bv5RplEOwdCvhq0EILh9E
VEN1,https://open.spotify.com/artist/3Cz37xnWAOtQEa5jfrTUbL
David Guetta,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai
OneRepublic,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ
Tate McRae,https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym
Norma Jean Martine,https://open.spotify.com/artist/2fsk4VlJdNF6G8cCMDrrzB
Ofenbach,https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw
Ayra Starr,https://open.spotify.com/artist/3ZpEKRjHaHANcpk10u6Ntq
Miley Cyrus,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6
Bouss,https://open.spotify.com/artist/3hWQDRr1PqwvnHeiZlucBq
Vacra,https://open.spotify.com/artist/5OLkn5GT6EcMuJzjwgvQnu
JECK,https://open.spotify.com/artist/1U05ZteWDtXtesdvzH647m
Joseph Kamel,https://open.spotify.com/artist/5SQFDZOMgKao4hMpULEaoI
Dadi,https://open.spotify.com/artist/2YRHC9O0GHvyHY38yFP434
Yorssy,https://open.spotify.com/artist/4v3iE7RK6SOyplsSQxZsjc
Lynda,https://open.spotify.com/artist/2GlEiSHYEKlq9cUYDa9oZb
Loreen,https://open.spotify.com/artist/49aaHxvAJ0tCh0F15OnwIl
Morad,https://open.spotify.com/artist/4az97MtWmBQ5Db3GfDh9j9
SativaMusic,https://open.spotify.com/artist/6p46LxMXeRu3FRYN4tK5Lv
Mark Ambor,https://open.spotify.com/artist/11p2E654TTU8e0nZWBR4AL
Kygo,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4
Ava Max,https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F
EVAN,https://open.spotify.com/artist/1xRAYSLSBU6hqXDVlDNlJh
BENNETT,https://open.spotify.com/artist/1r43wW70tnGUauQYvY5w48
David Kushner,https://open.spotify.com/artist/33NVpKoXjItPwUJTMZIOiY
Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02
Myles Smith,https://open.spotify.com/artist/3bO19AOone0ubCsfDXDtYt
Adam Port,https://open.spotify.com/artist/2loEsOijJ6XiGzWYFXMIRk
Stryv,https://open.spotify.com/artist/6XjgqvaVLUib6lCerbZrYD
Keinemusik,https://open.spotify.com/artist/26WKgv73kRHD0gEDKD1i8j
ORSO,https://open.spotify.com/artist/6CUtexEoHrRbt4Ro9V2leN
Malachiii,https://open.spotify.com/artist/37lTKHi901VnwngQ7C8noT
Kofs,https://open.spotify.com/artist/5RaQ9nmVGoTye2SI76x3yw
Elams,https://open.spotify.com/artist/2IoSLl3tqYMq9DzR0d6NJN
SOLDA,https://open.spotify.com/artist/26JvmvCizKVkQvDm6s5RB0
Houari,https://open.spotify.com/artist/6zrOXBaNn0DqJeXxgC2eyH
13 Organisé,https://open.spotify.com/artist/19u3RGWKsjmbg9eI6zAiNp
Tam Sir,https://open.spotify.com/artist/4WxmlzvtfZbTyGB1LvR02X
Sophie Ellis-Bextor,https://open.spotify.com/artist/2cBh5lVMg222FFuRU7EfDE
Shaka Ponk,https://open.spotify.com/artist/0VJIBKdqJygrupAxpSTk7q
Doja Cat,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5
Louise Attaque,https://open.spotify.com/artist/4CAsSAU842glNKJX71ndA9
cassö,https://open.spotify.com/artist/5wCmhq5J2hPwL2r0eKurxn
RAYE,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2
D-Block Europe,https://open.spotify.com/artist/5VadK1havLhK1OpKYsXv9y
Tyla,https://open.spotify.com/artist/3SozjO3Lat463tQICI9LcE
Vance Joy,https://open.spotify.com/artist/10exVja0key0uqUkk6LJRT
Indila,https://open.spotify.com/artist/0FEJqmeLRzsXj8hgcZaAyB
Kim Petras,https://open.spotify.com/artist/3Xt3RrJMFv5SZkCfUE8C1J
Lewis Capaldi,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB
Louane,https://open.spotify.com/artist/7wjeXCtRND2ZdKfMJFu6JC
Nuit Incolore,https://open.spotify.com/artist/2oOAiE62UgqjCEWTHPdn0F
Lord Huron,https://open.spotify.com/artist/6ltzsmQQbmdoHHbLZ4ZN25
Phoebe Bridgers,https://open.spotify.com/artist/1r1uxoy19fzMxunt3ONAkG
Céline Dion,https://open.spotify.com/artist/4S9EykWXhStSc15wEx8QFK
Kenya Grace,https://open.spotify.com/artist/7uMDnSZyUYNBPLhPMNuaM2
Imagine Dragons,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
Chappell Roan,https://open.spotify.com/artist/7GlBOeep6PqTfFi59PTUUN
Kalash,https://open.spotify.com/artist/3J7r4VsNmuWixU0nXvyPd8
Trois Cafés Gourmands,https://open.spotify.com/artist/4wngxtsP87ozrQh05D90dO
Eurythmics,https://open.spotify.com/artist/0NKDgy9j66h3DLnN8qu1bB
Joé Dwèt Filé,https://open.spotify.com/artist/26zgIfFyTCImkHAp5gwKW8
ZERB,https://open.spotify.com/artist/0DjGYRXcRe5wa1Jt0GpA4S
Sofiya Nzau,https://open.spotify.com/artist/5Y2FS5YbGf7yRDumzD5nY3
Philippine Lavrey,https://open.spotify.com/artist/2o7TjwrbU1Q3BpUbUnQ9CY
Pierre de Maere,https://open.spotify.com/artist/13mm5rU1jvWfWG6uQ46ypd
Vianney,https://open.spotify.com/artist/4Nrd0CtP8txoQhnnlRA6V6
Kendji Girac,https://open.spotify.com/artist/4IS4EyXNmiI2w5SRCjMtEF
DJADJA,https://open.spotify.com/artist/4Pz7HZCphRYAXA4ZrMY5h2
Kavinsky,https://open.spotify.com/artist/0UF7XLthtbSF2Eur7559oV
PHOENIX,https://open.spotify.com/artist/2sqFv551bb7A5ZoeIaY6ph
Therapie TAXI,https://open.spotify.com/artist/5MynxBz4ZMqvUzpcxTZl4C
Ariana Grande,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR
MERVEILLE,https://open.spotify.com/artist/10LElOTpz86MiyIPLPFSRR
Vincè la petite culotte,https://open.spotify.com/artist/5sDptaTI5qN5FNrbFqQDyd
Chico & The Gypsies,https://open.spotify.com/artist/7EbSS8L1ZtVfwiMz40F1MI
Eminem,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR
Gala,https://open.spotify.com/artist/3OqTvcWgb0xaainosGVvuZ
Halsey,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2
"Earth, Wind & Fire",https://open.spotify.com/artist/4QQgXkCYTt3BlENzhyNETg
Mr. Belt & Wezol,https://open.spotify.com/artist/19VDJ9IKyBSUMDJxLsasP6
Jérémy Frerot,https://open.spotify.com/artist/4lhtlpMg6j1absrQvXYlRK
Bad Bunny,https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X
Ed Sheeran,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V
Justin Bieber,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s
Post Malone,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60
Billie Eilish,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH
Rihanna,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
Harry Styles,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3
J Balvin,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5
KAROL G,https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla
BLACKPINK,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF
BTS,https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX
Lana Del Rey,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa
Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
Shakira,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp
Justin Timberlake,https://open.spotify.com/artist/31TPClRtHm23RisEBtV3X7
Marshmello,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T
Sam Smith,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI
Rema,https://open.spotify.com/artist/46pWGuE3dSwY3bMMXGBvVS
Jack Harlow,https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ
Peso Pluma,https://open.spotify.com/artist/12GqGscKJx3aE4t07u7eVZ
Feid,https://open.spotify.com/artist/2LRoIwlKmHjgvigdNGBHNo
ROSALÍA,https://open.spotify.com/artist/7ltDVBr6mKbRvohxheJ9h1
Zach Bryan,https://open.spotify.com/artist/40ZNYROS4zLfyyBSs2PGe2
Anitta,https://open.spotify.com/artist/7n7DTfggDvq4Qf2rw7ZJrw
Måneskin,https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr
Troye Sivan,https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP
Lizzo,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS
Adele,https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY
GIVĒON,https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP
Camila Cabello,https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF
Lil Nas X,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq
Pop Smoke,https://open.spotify.com/artist/0eDvMgVFoNV3TpwtrVCoTj
NAV,https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC
French Montana,https://open.spotify.com/artist/6vXTefBL93Dj5IqAWq6OTv
Yeat,https://open.spotify.com/artist/3qiHUAX7zY4Qnjx8TNUzVx
Bad Gyal,https://open.spotify.com/artist/4F4pp8NUW08JuXwnoxglpN
Lartiste,https://open.spotify.com/artist/6HhnhnxLsowYuuejvku0Bz
Mister You,https://open.spotify.com/artist/74YbW6s8CZdaYLxJU9HeS7
Yanns,https://open.spotify.com/artist/3mirzmIKVfvqcW0M5OKAzR
Benab,https://open.spotify.com/artist/0qO3t2MHM5NIEJ5fw9VndY
Trueno,https://open.spotify.com/artist/2x7PC78TmgqpEIjaGAZ0Oz
Chiloo,https://open.spotify.com/artist/0DjR09NBgtZbkOnBZays9o
Meryl,https://open.spotify.com/artist/1AT8NKdQOU0EVPu6ehN4NA
Dr. Yaro,https://open.spotify.com/artist/0C1YfsZSxVHgL0Z8bngOTM
Junior Bvndo,https://open.spotify.com/artist/58lWi9l7zeTHdUz6Glzm9p
Angèle,https://open.spotify.com/artist/3QVolfxko2UyCOtexhVTli
Dexa,https://open.spotify.com/artist/6aVX5W2NvsVknEXI2MpVFl
inert,https://open.spotify.com/artist/3g0TdQT1NW2ZQUiertTxxH
